UserID;Gender;Occupation;Zip-code;Age
4633;M;0;Michigan;0
4634;M;20;Washington;7
4635;M;4;Califórnia;4
4636;M;2;Nova Iorque (estado);3
4637;F;9;Michigan;6
4638;M;4;Minnesota;6
4639;M;11;Maryland;6
4640;M;4;Minnesota;5
4641;M;7;Washington, D.C.;5
4642;M;0;Ohio;5
4643;M;0;Washington;5
4644;M;1;Pensilvânia;8
4645;F;6;Michigan;8
4646;F;6;Califórnia;5
4647;M;20;Colorado;6
4648;M;4;Oklahoma;3
4649;M;13;Nova Iorque (estado);8
4650;M;7;Geórgia (Estados Unidos);5
4651;F;0;Nova Iorque (estado);7
4652;F;7;Califórnia;5
4653;M;12;Califórnia;7
4654;M;20;Califórnia;6
4655;F;1;Califórnia;5
4656;M;17;Califórnia;5
4657;M;14;Minnesota;7
4658;M;4;Washington;6
4659;F;14;Tennessee;5
4660;F;4;Connecticut;3
4661;M;15;Arizona;7
4662;F;4;Utah;4
4663;M;4;Califórnia;5
4664;F;7;Texas;7
4665;M;2;Nova Hampshire;6
4666;M;1;Wisconsin;6
4667;M;14;Califórnia;5
4668;M;14;Oklahoma;6
4669;M;7;Pensilvânia;6
4670;M;5;Califórnia;7
4671;M;12;Califórnia;6
4672;M;13;Califórnia;8
4673;M;16;Califórnia;6
4674;F;7;Nova Jérsia;6
4675;F;4;Carolina do Norte;4
4676;M;14;Indiana;7
4677;M;6;Vermont;8
4678;M;2;Califórnia;6
4679;M;13;Texas;8
4680;M;0;Maine;6
4681;F;15;Connecticut;6
4682;M;7;Vermont;4
4683;M;0;Maryland;5
4684;F;0;Maine;5
4685;M;1;Minnesota;7
4686;M;1;Iowa;4
4687;M;14;Massachusetts;7
4688;M;9;Ohio;5
4689;M;12;Massachusetts;3
4690;F;10;Texas;1
4691;F;17;Minnesota;7
4692;F;7;Texas;6
4693;M;1;Illinois;4
4694;M;7;Kentucky;8
4695;M;18;Minnesota;4
4696;M;12;Nova Iorque (estado);4
4697;M;10;Texas;4
4698;F;6;Minnesota;5
4699;F;0;Califórnia;3
4700;F;4;Michigan;3
4701;M;17;Pensilvânia;7
4702;M;11;Nova Iorque (estado);6
4703;M;7;Massachusetts;5
4704;M;20;Massachusetts;4
4705;F;0;Texas;4
4706;M;14;Nebraska;4
4707;M;0;Califórnia;0
4708;M;0;Illinois;6
4709;M;0;Connecticut;7
4710;F;16;Virgínia;6
4711;M;17;Flórida;5
4712;M;17;Nova Hampshire;6
4713;M;17;Califórnia;5
4714;M;1;Minnesota;8
4715;M;2;Oregon;5
4716;F;16;Massachusetts;5
4717;M;17;Michigan;7
4718;M;7;Nova Hampshire;6
4719;F;9;Rhode Island;6
4720;M;2;Califórnia;5
4721;M;11;Califórnia;6
4722;M;12;Minnesota;6
4723;M;7;Califórnia;6
4724;F;6;Massachusetts;8
4725;M;5;Havaí;6
4726;F;16;Califórnia;6
4727;F;0;Washington;9
4728;M;19;Geórgia (Estados Unidos);5
4729;M;16;Minnesota;8
4730;M;11;Maine;8
4731;M;17;Washington;5
4732;M;14;Virgínia;6
4733;M;18;Iowa;3
4734;M;1;Califórnia;7
4735;M;3;Iowa;7
4736;M;20;Califórnia;4
4737;M;16;Pensilvânia;6
4738;M;1;Virgínia;8
4739;M;3;Flórida;5
4740;F;3;Tennessee;5
4741;M;7;Pensilvânia;7
4742;M;3;Califórnia;5
4743;M;13;Missouri;8
4744;M;15;Nova Iorque (estado);8
4745;F;4;Connecticut;4
4746;M;1;Pensilvânia;7
4747;M;4;Virgínia Ocidental;3
4748;M;16;Illinois;7
4749;M;0;Virgínia;7
4750;F;0;Califórnia;6
4751;M;15;Massachusetts;8
4752;F;4;Califórnia;4
4753;M;1;Nova Hampshire;8
4754;F;0;Califórnia;4
4755;F;7;Califórnia;8
4756;M;16;Minnesota;9
4757;M;17;Virgínia;6
4758;F;13;Nova Hampshire;8
4759;F;0;Maine;8
4760;M;17;Connecticut;6
4761;M;15;Maryland;3
4762;F;14;Califórnia;4
4763;M;11;Maine;8
4764;M;10;Nova Hampshire;0
4765;F;16;Nova Hampshire;7
4766;M;16;Nova Iorque (estado);6
4767;F;9;Nova Hampshire;6
4768;M;4;Maryland;5
4769;M;1;Massachusetts;6
4770;F;7;Nova Iorque (estado);7
4771;F;4;Maine;5
4772;M;17;Nova Hampshire;8
4773;M;1;Virgínia;7
4774;M;14;Nova Jérsia;7
4775;M;17;Virgínia;5
4776;F;3;Indiana;6
4777;M;2;Indiana;6
4778;M;0;Indiana;6
4779;M;3;Maine;7
4780;M;12;Califórnia;5
4781;F;6;Maine;8
4782;M;1;Texas;7
4783;M;0;Illinois;5
4784;F;6;Michigan;7
4785;F;14;Minnesota;5
4786;M;6;Virgínia;7
4787;M;11;Califórnia;0
4788;M;7;Arizona;7
4789;M;2;Minnesota;7
4790;F;2;Califórnia;5
4791;M;4;Minnesota;4
4792;F;7;Califórnia;8
4793;F;6;Michigan;5
4794;F;0;Indiana;7
4795;M;16;Nova Iorque (estado);7
4796;M;7;Washington;6
4797;F;17;Utah;6
4798;M;1;Pensilvânia;4
4799;F;4;Rhode Island;4
4800;M;4;Colorado;4
4801;M;4;Geórgia (Estados Unidos);5
4802;M;1;Kentucky;8
4803;F;16;Ohio;6
4804;F;1;Ohio;6
4805;M;1;Ohio;7
4806;M;17;Califórnia;5
4807;M;2;Maine;0
4808;M;0;Havaí;6
4809;F;4;Maryland;8
4810;M;12;Colorado;4
4811;M;1;Massachusetts;7
4812;M;14;Virgínia Ocidental;3
4813;F;9;Indiana;7
4814;M;14;Colorado;3
4815;F;18;Maine;8
4816;F;6;Maine;7
4817;M;1;Maryland;6
4818;F;17;Califórnia;6
4819;M;18;Pensilvânia;7
4820;M;11;Maine;8
4821;M;19;Texas;4
4822;F;0;Massachusetts;7
4823;M;4;Indiana;4
4824;M;7;Minnesota;5
4825;M;17;Califórnia;5
4826;M;12;Minnesota;7
4827;M;0;Nova Iorque (estado);7
4828;F;20;Illinois;4
4829;M;0;Washington, D.C.;5
4830;M;10;Minnesota;0
4831;F;1;Maine;5
4832;M;14;Pensilvânia;6
4833;M;16;Colorado;7
4834;F;9;Nova Hampshire;7
4835;M;20;Nova Iorque (estado);5
4836;F;16;Maine;7
4837;M;5;Indiana;6
4838;M;1;Michigan;7
4839;F;6;Califórnia;8
4840;F;6;Missouri;7
4841;M;12;Califórnia;5
4842;F;1;Virgínia;6
4843;M;1;Maine;9
4844;M;7;Nova Hampshire;7
4845;F;1;Minnesota;6
4846;F;2;Califórnia;5
4847;M;12;Califórnia;6
4848;F;6;Wisconsin;6
4849;F;4;Ohio;4
4850;F;3;Ohio;7
4851;M;17;Ohio;4
4852;M;0;Kentucky;6
4853;M;7;Minnesota;5
4854;F;13;Nova Hampshire;8
4855;M;12;Califórnia;5
4856;M;7;Califórnia;5
4857;M;14;Virgínia;6
4858;M;1;Maine;5
4859;F;14;Iowa;4
4860;M;2;Illinois;4
4861;M;4;Maine;5
4862;M;0;Califórnia;5
4863;F;9;Utah;5
4864;M;20;Missouri;3
4865;F;14;Massachusetts;7
4866;M;12;Maine;8
4867;M;16;Maine;6
4868;M;17;Nova Hampshire;7
4869;F;6;Maine;7
4870;F;3;Maine;6
4871;M;12;Maine;4
4872;M;1;Maine;7
4873;M;11;Nova Iorque (estado);9
4874;F;4;Luisiana;6
4875;M;0;Oregon;7
4876;F;17;Washington;7
4877;M;4;Califórnia;5
4878;M;4;Califórnia;7
4879;M;3;Illinois;6
4880;F;9;Califórnia;7
4881;M;16;Minnesota;7
4882;M;11;Nova Hampshire;7
4883;F;10;Rhode Island;0
4884;M;14;Califórnia;6
4885;M;1;Virgínia;9
4886;F;17;Califórnia;6
4887;M;2;Pensilvânia;4
4888;F;0;Nova Jérsia;8
4889;M;4;Missouri;4
4890;F;1;Texas;5
4891;M;17;Califórnia;6
4892;M;12;Minnesota;5
4893;M;17;Michigan;5
4894;M;7;Nova Iorque (estado);7
4895;F;3;Iowa;6
4896;M;6;Utah;7
4897;M;16;Pensilvânia;7
4898;M;1;Carolina do Norte;5
4899;M;12;Califórnia;5
4900;M;20;Flórida;5
4901;M;7;Nova Iorque (estado);6
4902;M;14;Utah;7
4903;M;12;Califórnia;7
4904;M;15;Missouri;7
4905;F;1;Illinois;7
4906;M;17;Michigan;7
4907;F;7;Minnesota;8
4908;M;15;Arizona;7
4909;F;12;Califórnia;7
4910;M;12;Utah;3
4911;F;0;Minnesota;5
4912;F;20;Washington;8
4913;F;1;;6
4914;F;1;Massachusetts;6
4915;M;12;Califórnia;4
4916;M;20;Arizona;4
4917;M;0;Carolina do Norte;7
4918;F;12;Utah;4
4919;M;0;Utah;4
4920;M;1;Massachusetts;6
4921;F;15;Califórnia;5
4922;M;17;Washington;3
4923;M;18;Alasca;7
4924;F;0;Alasca;6
4925;F;6;Minnesota;6
4926;M;10;Minnesota;0
4927;M;0;Oregon;7
4928;F;3;Califórnia;4
4929;M;1;Missouri;7
4930;M;17;Missouri;8
4931;M;17;Califórnia;8
4932;M;7;Missouri;5
4933;M;15;Califórnia;6
4934;F;0;Minnesota;5
4935;M;17;Illinois;6
4936;F;4;Missouri;4
4937;M;0;Massachusetts;7
4938;F;4;Minnesota;4
4939;M;7;Missouri;6
4940;F;11;Califórnia;8
4941;M;20;Ohio;8
4942;M;12;Kentucky;7
4943;F;0;Minnesota;8
4944;M;17;Nova Iorque (estado);8
4945;M;0;Illinois;8
4946;F;1;Califórnia;7
4947;M;17;Califórnia;6
4948;M;2;Califórnia;7
4949;M;4;Minnesota;4
4950;M;16;Minnesota;5
4951;F;17;Califórnia;6
4952;F;14;Michigan;5
4953;M;12;Minnesota;6
4954;M;0;Califórnia;7
4955;M;13;Minnesota;9
4956;M;15;Texas;6
4957;M;2;Michigan;6
4958;M;7;Minnesota;4
4959;M;17;Virgínia;6
4960;M;1;Minnesota;8
4961;M;7;Indiana;6
4962;M;6;Minnesota;5
4963;M;17;Califórnia;7
4964;M;0;Califórnia;7
4965;M;10;Missouri;0
4966;M;14;Minnesota;7
4967;M;4;Califórnia;4
4968;F;20;Califórnia;8
4969;M;19;Califórnia;4
4970;F;12;Califórnia;6
4971;M;7;Califórnia;6
4972;M;0;Califórnia;6
4973;F;2;;8
4974;M;20;Califórnia;6
4975;M;0;Califórnia;6
4976;M;11;Missouri;6
4977;M;4;Califórnia;5
4978;M;14;Nebraska;7
4979;M;2;Minnesota;7
4980;M;1;Minnesota;6
4981;M;1;Minnesota;7
4982;M;12;Missouri;5
4983;F;16;Minnesota;7
4984;M;0;Minnesota;6
4985;M;0;Carolina do Sul;6
4986;M;12;Minnesota;3
4987;F;8;Califórnia;8
4988;M;17;Minnesota;5
4989;M;0;Minnesota;5
4990;F;4;Minnesota;5
4991;F;14;Califórnia;8
4992;F;2;Minnesota;6
4993;M;17;Wisconsin;7
4994;M;17;Minnesota;7
4995;M;20;Minnesota;8
4996;M;7;Califórnia;7
4997;M;10;Califórnia;0
4998;F;4;Michigan;4
4999;F;13;Califórnia;8
5000;M;4;Indiana;6
5001;F;2;Missouri;5
5002;M;17;Califórnia;6
5003;M;12;Michigan;6
5004;F;1;Califórnia;8
5005;M;16;Califórnia;7
5006;M;3;Michigan;7
5007;F;4;Califórnia;4
5008;M;20;Illinois;5
5009;F;16;Missouri;7
5010;M;15;Missouri;7
5011;M;4;Missouri;4
5012;M;15;Michigan;8
5013;M;4;Virgínia Ocidental;4
5014;M;0;Califórnia;7
5015;M;6;Califórnia;6
5016;F;1;Nevada;6
5017;M;12;Califórnia;6
5018;F;12;Califórnia;9
5019;M;7;Nova Iorque (estado);6
5020;F;13;Califórnia;8
5021;M;6;Califórnia;8
5022;M;7;Califórnia;6
5023;M;20;Califórnia;7
5024;F;1;Nova Iorque (estado);7
5025;M;20;Illinois;6
5026;M;17;Califórnia;5
5027;F;14;Vermont;5
5028;M;12;Califórnia;5
5029;M;4;Luisiana;5
5030;M;1;Luisiana;4
5031;F;4;Nevada;5
5032;M;17;Massachusetts;4
5033;F;13;Illinois;8
5034;F;15;Illinois;5
5035;F;17;Delaware;5
5036;M;7;Nova Iorque (estado);6
5037;M;12;Nova Iorque (estado);7
5038;M;20;Nova Iorque (estado);6
5039;F;4;Oregon;6
5040;M;12;Ohio;7
5041;F;6;Illinois;7
5042;F;2;Minnesota;3
5043;F;6;Califórnia;4
5044;F;6;Virgínia;6
5045;M;0;Ohio;7
5046;M;16;Illinois;5
5047;M;6;Virgínia;7
5048;F;7;Geórgia (Estados Unidos);6
5049;M;12;Illinois;6
5050;F;4;Nova Iorque (estado);4
5051;F;7;Nova Iorque (estado);8
5052;M;16;Massachusetts;7
5053;M;4;Utah;5
5054;M;2;Maryland;6
5055;F;16;Oregon;6
5056;M;1;Pensilvânia;7
5057;M;7;Utah;8
5058;M;17;Utah;9
5059;M;16;Virgínia;7
5060;M;17;Utah;7
5061;F;19;Vermont;4
5062;M;16;Missouri;8
5063;F;10;Virgínia;0
5064;M;4;Ohio;4
5065;M;14;Carolina do Norte;5
5066;F;1;Virgínia;5
5067;M;13;Oregon;9
5068;M;7;Pensilvânia;7
5069;F;0;Califórnia;8
5070;M;2;Minnesota;5
5071;F;7;Texas;5
5072;M;17;Oregon;7
5073;M;2;Califórnia;8
5074;M;0;;0
5075;M;6;Oregon;8
5076;M;3;Pensilvânia;6
5077;M;2;Washington, D.C.;6
5078;M;7;Pensilvânia;7
5079;M;4;Luisiana;6
5080;F;12;Califórnia;7
5081;F;4;Pensilvânia;4
5082;M;1;Virgínia;6
5083;M;4;Pensilvânia;4
5084;M;4;Nova Iorque (estado);3
5085;M;17;Texas;9
5086;M;1;Virgínia;4
5087;F;6;Pensilvânia;5
5088;M;17;Tennessee;5
5089;F;16;Texas;6
5090;F;19;Texas;7
5091;M;17;Delaware;5
5092;M;14;Pensilvânia;9
5093;M;7;Pensilvânia;8
5094;M;10;Kansas;3
5095;F;1;Virgínia;6
5096;M;11;Texas;5
5097;M;16;Pensilvânia;8
5098;M;7;Pensilvânia;8
5099;M;0;Massachusetts;4
5100;M;6;;8
5101;M;0;Califórnia;6
5102;M;12;Califórnia;6
5103;F;16;Texas;6
5104;M;20;Pensilvânia;6
5105;M;7;Pensilvânia;7
5106;F;1;Pensilvânia;6
5107;F;0;Nova Jérsia;7
5108;F;9;Califórnia;6
5109;F;6;Delaware;7
5110;M;15;Texas;6
5111;M;2;Texas;6
5112;M;13;Nevada;6
5113;M;0;Minnesota;5
5114;F;10;Virgínia;0
5115;M;12;Massachusetts;8
5116;M;6;Califórnia;6
5117;F;0;Luisiana;6
5118;M;10;Califórnia;2
5119;F;0;Nova Iorque (estado);5
5120;M;7;Colorado;8
5121;M;7;Califórnia;5
5122;M;0;Washington, D.C.;5
5123;M;12;Flórida;8
5124;M;2;Maryland;7
5125;M;0;Nova Iorque (estado);7
5126;M;11;Massachusetts;6
5127;M;5;Washington;7
5128;M;7;Califórnia;8
5129;M;17;Kentucky;7
5130;F;1;Flórida;7
5131;F;1;Texas;5
5132;M;7;Texas;6
5133;M;11;Nova Iorque (estado);3
5134;M;17;Califórnia;5
5135;M;7;Missouri;6
5136;M;12;Califórnia;5
5137;M;18;Missouri;4
5138;M;17;Alabama;5
5139;M;16;Nova Iorque (estado);7
5140;M;6;Alabama;6
5141;M;17;Minnesota;4
5142;M;1;Califórnia;5
5143;M;4;Ohio;4
5144;F;0;Kansas;8
5145;M;7;Texas;6
5146;M;1;Maine;8
5147;M;0;Michigan;4
5148;M;20;Washington;5
5149;M;1;Nova Iorque (estado);6
5150;M;3;Washington;6
5151;M;19;Geórgia (Estados Unidos);4
5152;F;4;Ohio;5
5153;M;7;Illinois;5
5154;M;16;Washington, D.C.;6
5155;M;16;Flórida;5
5156;M;14;Nova Iorque (estado);4
5157;M;1;Oklahoma;7
5158;F;4;Ohio;4
5159;M;7;Tennessee;7
5160;F;4;Califórnia;4
5161;M;4;Geórgia (Estados Unidos);5
5162;M;17;Califórnia;5
5163;M;6;Wisconsin;7
5164;F;17;Califórnia;6
5165;M;6;Califórnia;7
5166;M;6;Kentucky;7
5167;M;15;Connecticut;4
5168;M;7;Massachusetts;6
5169;F;4;Wisconsin;8
5170;M;4;Missouri;4
5171;M;17;Califórnia;8
5172;F;11;Vermont;6
5173;M;10;Illinois;0
5174;M;1;Ohio;7
5175;F;9;Flórida;6
5176;M;10;Illinois;0
5177;M;14;Geórgia (Estados Unidos);7
5178;M;0;Ohio;8
5179;M;12;Califórnia;5
5180;M;11;Arizona;7
5181;M;7;Pensilvânia;5
5182;F;7;Minnesota;7
5183;F;20;Ohio;4
5184;M;20;Kansas;3
5185;F;4;Ohio;7
5186;M;12;;7
5187;M;16;Connecticut;3
5188;F;9;Ohio;6
5189;F;7;Colorado;7
5190;F;0;Arizona;6
5191;F;4;Minnesota;6
5192;M;7;Colorado;6
5193;M;12;Nova Iorque (estado);6
5194;M;7;Minnesota;4
5195;M;7;Colorado;7
5196;M;7;Maryland;9
5197;F;3;Texas;8
5198;F;4;Minnesota;3
5199;F;1;Alabama;5
5200;F;15;Ohio;6
5201;M;7;Califórnia;8
5202;M;4;Rhode Island;4
5203;F;6;Massachusetts;7
5204;M;13;Minnesota;8
5205;M;1;Rhode Island;5
5206;M;7;Califórnia;6
5207;M;0;Washington;6
5208;M;4;Minnesota;6
5209;M;1;Indiana;8
5210;F;17;Illinois;6
5211;M;1;Kentucky;5
5212;M;2;Califórnia;3
5213;M;0;Geórgia (Estados Unidos);4
5214;F;9;Nova Jérsia;6
5215;F;6;Califórnia;9
5216;M;2;Colorado;4
5217;M;17;Massachusetts;5
5218;M;0;Nevada;4
5219;M;4;Califórnia;3
5220;M;7;Califórnia;5
5221;F;1;Havaí;8
5222;M;12;Califórnia;5
5223;M;10;Nova Iorque (estado);8
5224;M;1;Nova Iorque (estado);6
5225;M;4;Minnesota;4
5226;M;0;Washington;7
5227;M;10;Missouri;3
5228;M;0;Texas;0
5229;M;0;Illinois;5
5230;M;12;Califórnia;5
5231;M;7;Califórnia;6
5232;M;4;Nova Iorque (estado);5
5233;M;5;Oregon;5
5234;F;0;Illinois;5
5235;M;4;Nova Iorque (estado);5
5236;M;14;Indiana;5
5237;M;7;Minnesota;5
5238;F;16;Nova Jérsia;7
5239;M;7;Nova Jérsia;6
5240;F;0;Califórnia;5
5241;F;4;Massachusetts;5
5242;M;1;Nova Iorque (estado);5
5243;M;10;Wisconsin;1
5244;M;4;Massachusetts;3
5245;F;1;Carolina do Norte;7
5246;F;0;Missouri;4
5247;F;10;Massachusetts;0
5248;F;14;Maryland;7
5249;F;14;Texas;7
5250;M;6;Massachusetts;8
5251;F;17;Oregon;6
5252;M;20;Illinois;5
5253;F;13;Rhode Island;9
5254;M;4;Flórida;4
5255;M;10;Minnesota;0
5256;M;16;Geórgia (Estados Unidos);5
5257;F;2;Nova Iorque (estado);6
5258;M;4;Dakota do Norte;6
5259;M;6;Califórnia;5
5260;M;7;Texas;7
5261;M;12;Nova Iorque (estado);6
5262;F;14;Indiana;6
5263;M;7;Kentucky;6
5264;M;4;Pensilvânia;4
5265;M;1;Oregon;7
5266;M;1;Kentucky;6
5267;M;7;;7
5268;F;2;Nebraska;6
5269;M;0;Tennessee;4
5270;M;12;Novo México;4
5271;F;0;Califórnia;5
5272;M;7;Califórnia;5
5273;M;20;Califórnia;8
5274;M;0;Illinois;6
5275;M;17;Illinois;6
5276;F;4;Califórnia;6
5277;M;20;Califórnia;6
5278;F;7;Minnesota;6
5279;F;14;Minnesota;5
5280;M;4;Nova Iorque (estado);4
5281;M;2;Califórnia;6
5282;F;4;Missouri;3
5283;M;2;Missouri;4
5284;M;16;Minnesota;5
5285;M;4;Minnesota;4
5286;M;16;Oregon;7
5287;M;8;Arizona;5
5288;M;13;Califórnia;8
5289;M;2;Califórnia;7
5290;F;4;Illinois;4
5291;M;1;Ohio;7
5292;M;0;Oregon;5
5293;M;12;Califórnia;4
5294;M;2;Illinois;5
5295;M;7;Minnesota;6
5296;F;0;Carolina do Norte;0
5297;M;12;Pensilvânia;5
5298;M;17;Minnesota;6
5299;M;2;Ohio;5
5300;M;20;Califórnia;5
5301;M;17;;5
5302;F;10;Massachusetts;0
5303;F;6;Ohio;8
5304;F;9;Minnesota;7
5305;F;4;Califórnia;3
5306;F;17;Califórnia;4
5307;M;5;Arizona;5
5308;M;7;Carolina do Norte;8
5309;M;0;Massachusetts;4
5310;F;1;Illinois;8
5311;M;0;Illinois;7
5312;M;1;Nova Iorque (estado);5
5313;M;0;Minnesota;9
5314;F;0;Califórnia;4
5315;M;12;Virgínia;5
5316;M;4;Minnesota;4
5317;F;0;Massachusetts;6
5318;M;17;Washington;3
5319;M;17;Califórnia;4
5320;F;5;Ohio;3
5321;M;4;Massachusetts;6
5322;M;17;Oregon;7
5323;M;20;Califórnia;4
5324;M;7;Massachusetts;5
5325;F;7;Arizona;8
5326;M;2;Minnesota;5
5327;M;7;Minnesota;6
5328;F;4;Califórnia;5
5329;F;5;Califórnia;6
5330;F;0;Pensilvânia;5
5331;M;14;Connecticut;7
5332;M;4;Geórgia (Estados Unidos);4
5333;F;7;Massachusetts;5
5334;F;13;Indiana;8
5335;M;14;Texas;6
5336;M;7;Texas;9
5337;F;3;Massachusetts;6
5338;M;17;Carolina do Norte;5
5339;M;17;Illinois;3
5340;F;3;Califórnia;8
5341;F;3;Arizona;6
5342;F;7;Maryland;6
5343;F;9;Illinois;6
5344;F;1;Washington;8
5345;F;17;Colorado;6
5346;F;3;Oregon;6
5347;M;6;Wisconsin;5
5348;M;5;Minnesota;3
5349;F;2;Oregon;7
5350;M;5;Minnesota;4
5351;F;1;Arizona;7
5352;F;5;Minnesota;6
5353;M;6;Texas;4
5354;F;3;Texas;7
5355;M;0;Texas;8
5356;M;0;Texas;7
5357;F;20;Illinois;4
5358;M;7;Nova Iorque (estado);6
5359;M;16;Carolina do Norte;3
5360;M;12;Ohio;4
5361;F;16;Califórnia;8
5362;M;13;Missouri;6
5363;M;13;Geórgia (Estados Unidos);8
5364;F;3;Minnesota;5
5365;M;12;Califórnia;3
5366;M;12;Califórnia;4
5367;M;4;Minnesota;3
5368;F;17;;5
5369;M;15;Massachusetts;5
5370;M;12;Washington;5
5371;M;11;Minnesota;5
5372;M;4;Nova Iorque (estado);6
5373;M;12;Minnesota;4
5374;M;7;Tennessee;7
5375;M;0;Massachusetts;5
5376;M;17;Califórnia;5
5377;F;3;Nova Iorque (estado);4
5378;M;18;Nova Iorque (estado);7
5379;M;7;Utah;6
5380;M;4;Massachusetts;3
5381;M;14;Nova Iorque (estado);6
5382;M;4;Nova Jérsia;4
5383;M;1;Minnesota;6
5384;F;3;Califórnia;5
5385;M;12;Arizona;5
5386;M;14;Illinois;5
5387;F;1;Ohio;5
5388;F;4;Nova Iorque (estado);3
5389;M;7;Massachusetts;7
5390;M;0;Texas;0
5391;M;7;Nova Iorque (estado);5
5392;M;1;Washington;8
5393;M;7;Nova Iorque (estado);6
5394;M;0;Illinois;3
5395;M;1;Nova Iorque (estado);8
5396;M;6;Nevada;5
5397;M;0;Illinois;4
5398;M;17;Luisiana;8
5399;M;1;Nova Iorque (estado);5
5400;F;4;Geórgia (Estados Unidos);3
5401;F;1;Washington, D.C.;3
5402;F;0;Geórgia (Estados Unidos);4
5403;M;10;Montana;0
5404;M;0;Geórgia (Estados Unidos);6
5405;F;7;Nova Iorque (estado);8
5406;F;0;Michigan;7
5407;F;17;Geórgia (Estados Unidos);6
5408;M;20;Nova Iorque (estado);5
5409;M;1;Illinois;7
5410;F;2;Maryland;7
5411;F;19;Nova Iorque (estado);0
5412;M;12;Oregon;5
5413;M;1;Montana;6
5414;M;10;Nova Jérsia;0
5415;F;7;Nova Hampshire;6
5416;F;5;Massachusetts;6
5417;M;17;Pensilvânia;3
5418;F;0;Wisconsin;6
5419;F;12;Vermont;4
5420;F;19;Nova Iorque (estado);0
5421;M;17;Maryland;7
5422;M;7;Califórnia;8
5423;F;5;Illinois;8
5424;F;2;Colorado;7
5425;M;4;Wisconsin;4
5426;M;14;Califórnia;5
5427;M;19;Nova Iorque (estado);6
5428;F;6;Carolina do Norte;5
5429;F;1;Massachusetts;5
5430;F;1;Virgínia Ocidental;7
5431;M;1;Pensilvânia;8
5432;M;13;Massachusetts;8
5433;F;17;Ohio;6
5434;F;7;Illinois;5
5435;M;18;Massachusetts;7
5436;M;4;Califórnia;3
5437;M;11;Minnesota;6
5438;M;14;Illinois;5
5439;M;13;Pensilvânia;8
5440;F;2;Tennessee;7
5441;M;7;Califórnia;8
5442;M;7;Missouri;5
5443;M;12;Massachusetts;4
5444;F;4;Minnesota;4
5445;M;0;Ohio;5
5446;F;1;Missouri;8
5447;M;2;Illinois;7
5448;M;19;Illinois;7
5449;M;12;Massachusetts;4
5450;M;12;Massachusetts;3
5451;F;1;Washington;6
5452;M;6;Nova Iorque (estado);6
5453;M;4;Geórgia (Estados Unidos);4
5454;M;7;Nova Iorque (estado);6
5455;F;17;Minnesota;4
5456;M;1;Flórida;6
5457;M;12;Minnesota;4
5458;F;2;Washington;4
5459;F;10;Washington;0
5460;M;4;Massachusetts;4
5461;M;0;Califórnia;8
5462;M;17;Nevada;5
5463;M;0;Wisconsin;7
5464;M;7;Texas;6
5465;F;0;Nova Iorque (estado);5
5466;M;12;Washington;5
5467;M;0;Missouri;6
5468;M;12;Califórnia;5
5469;M;12;;6
5470;M;7;Washington, D.C.;8
5471;M;7;Nova Iorque (estado);4
5472;M;1;Carolina do Norte;6
5473;M;1;;5
5474;M;12;Washington, D.C.;5
5475;M;4;Califórnia;5
5476;F;0;Washington, D.C.;6
5477;M;1;Minnesota;6
5478;M;7;Massachusetts;6
5479;M;1;Iowa;6
5480;F;14;Nova Jérsia;5
5481;M;12;Minnesota;7
5482;M;7;Nova Iorque (estado);4
5483;F;6;Pensilvânia;6
5484;M;17;Maryland;7
5485;M;4;Nova Jérsia;5
5486;M;0;Pensilvânia;4
5487;M;17;Califórnia;6
5488;M;15;Califórnia;5
5489;M;7;Califórnia;4
5490;M;17;Colorado;7
5491;M;7;Nova Iorque (estado);3
5492;M;4;Minnesota;4
5493;M;12;Havaí;6
5494;F;17;Califórnia;6
5495;F;4;Califórnia;3
5496;M;7;Califórnia;5
5497;M;4;Illinois;6
5498;F;1;Illinois;8
5499;F;19;Illinois;6
5500;F;20;Nova Iorque (estado);7
5501;M;2;Flórida;6
5502;M;2;Missouri;4
5503;F;9;Minnesota;5
5504;M;7;Arizona;7
5505;F;4;Massachusetts;5
5506;F;14;Illinois;4
5507;M;7;Ohio;7
5508;M;20;Califórnia;5
5509;M;0;Nova Iorque (estado);5
5510;M;4;;4
5511;M;1;Califórnia;7
5512;F;17;Massachusetts;5
5513;M;1;Califórnia;7
5514;F;10;Texas;1
5515;M;4;Pensilvânia;4
5516;F;16;Washington;7
5517;M;0;Colorado;9
5518;M;17;Texas;8
5519;M;15;Flórida;6
5520;M;1;Pensilvânia;7
5521;F;6;Massachusetts;5
5522;M;14;Massachusetts;5
5523;M;0;Illinois;7
5524;F;10;Virgínia Ocidental;0
5525;F;10;Minnesota;0
5526;F;2;Carolina do Norte;6
5527;M;1;Luisiana;5
5528;M;1;Ohio;7
5529;M;6;Vermont;3
5530;F;4;Missouri;4
5531;M;17;;7
5532;M;17;Carolina do Norte;5
5533;F;2;Nova Iorque (estado);8
5534;M;16;Geórgia (Estados Unidos);7
5535;M;15;Califórnia;5
5536;M;16;Kansas;5
5537;F;1;Nova Iorque (estado);9
5538;M;12;Minnesota;7
5539;F;20;Califórnia;5
5540;M;1;Pensilvânia;7
5541;M;7;Califórnia;8
5542;M;7;Nova Iorque (estado);7
5543;M;17;Oregon;5
5544;M;15;Nova Jérsia;5
5545;F;16;Washington;7
